dis_image,ref_image,rating,noise,dmos,,,,,,,,
gblur/img140.bmp,refimgs/woman.bmp,0.542250656,4,38.6747713,0.457749344,84.48897154,0.542250656,,,,,woman.bmp
gblur/img141.bmp,refimgs/rapids.bmp,0.371073721,4,53.13733445,0.628926279,84.48897154,0.371073721,,,,,rapids.bmp
gblur/img142.bmp,refimgs/churchandcapitol.bmp,0.633638212,4,30.95353068,0.366361788,84.48897154,0.633638212,,,,,churchandcapitol.bmp
gblur/img143.bmp,refimgs/cemetry.bmp,0.599720428,4,33.81920938,0.400279572,84.48897154,0.599720428,,,,,cemetry.bmp
gblur/img144.bmp,refimgs/sailing3.bmp,0.214901158,4,66.33219374,0.785098842,84.48897154,0.214901158,,,,,sailing3.bmp
gblur/img145.bmp,refimgs/woman.bmp,0.717417905,4,23.87507059,0.282582095,84.48897154,0.717417905,,,,,woman.bmp
gblur/img146.bmp,refimgs/coinsinfountain.bmp,1,4,0,0,84.48897154,1,,,,,coinsinfountain.bmp
gblur/img147.bmp,refimgs/ocean.bmp,1,4,0,0,84.48897154,1,,,,,ocean.bmp
gblur/img148.bmp,refimgs/statue.bmp,1,4,0,0,84.48897154,1,,,,,statue.bmp
gblur/img149.bmp,refimgs/dancers.bmp,1,4,0,0,84.48897154,1,,,,,dancers.bmp
gblur/img150.bmp,refimgs/paintedhouse.bmp,1,4,0,0,84.48897154,1,,,,,paintedhouse.bmp
gblur/img151.bmp,refimgs/stream.bmp,1,4,0,0,84.48897154,1,,,,,stream.bmp
gblur/img152.bmp,refimgs/bikes.bmp,1,4,0,0,84.48897154,1,,,,,bikes.bmp
gblur/img153.bmp,refimgs/flowersonih35.bmp,1,4,0,0,84.48897154,1,,,,,flowersonih35.bmp
gblur/img154.bmp,refimgs/parrots.bmp,1,4,0,0,84.48897154,1,,,,,parrots.bmp
gblur/img155.bmp,refimgs/studentsculpture.bmp,1,4,0,0,84.48897154,1,,,,,studentsculpture.bmp
gblur/img156.bmp,refimgs/building2.bmp,1,4,0,0,84.48897154,1,,,,,building2.bmp
gblur/img157.bmp,refimgs/plane.bmp,1,4,0,0,84.48897154,1,,,,,plane.bmp
gblur/img158.bmp,refimgs/woman.bmp,1,4,0,0,84.48897154,1,,,,,woman.bmp
gblur/img159.bmp,refimgs/buildings.bmp,1,4,0,0,84.48897154,1,,,,,buildings.bmp
gblur/img160.bmp,refimgs/house.bmp,1,4,0,0,84.48897154,1,,,,,house.bmp
gblur/img161.bmp,refimgs/rapids.bmp,1,4,0,0,84.48897154,1,,,,,rapids.bmp
gblur/img162.bmp,refimgs/womanhat.bmp,1,4,0,0,84.48897154,1,,,,,womanhat.bmp
gblur/img163.bmp,refimgs/caps.bmp,1,4,0,0,84.48897154,1,,,,,caps.bmp
gblur/img164.bmp,refimgs/lighthouse.bmp,1,4,0,0,84.48897154,1,,,,,lighthouse.bmp
gblur/img165.bmp,refimgs/sailing1.bmp,1,4,0,0,84.48897154,1,,,,,sailing1.bmp
gblur/img166.bmp,refimgs/carnivaldolls.bmp,1,4,0,0,84.48897154,1,,,,,carnivaldolls.bmp
gblur/img167.bmp,refimgs/lighthouse2.bmp,1,4,0,0,84.48897154,1,,,,,lighthouse2.bmp
gblur/img168.bmp,refimgs/sailing2.bmp,1,4,0,0,84.48897154,1,,,,,sailing2.bmp
gblur/img169.bmp,refimgs/cemetry.bmp,1,4,0,0,84.48897154,1,,,,,cemetry.bmp
gblur/img170.bmp,refimgs/manfishing.bmp,1,4,0,0,84.48897154,1,,,,,manfishing.bmp
gblur/img171.bmp,refimgs/sailing3.bmp,1,4,0,0,84.48897154,1,,,,,sailing3.bmp
gblur/img172.bmp,refimgs/churchandcapitol.bmp,1,4,0,0,84.48897154,1,,,,,churchandcapitol.bmp
gblur/img173.bmp,refimgs/monarch.bmp,1,4,0,0,84.48897154,1,,,,,monarch.bmp
gblur/img174.bmp,refimgs/sailing4.bmp,1,4,0,0,84.48897154,1,,,,,sailing4.bmp
fastfading/img1.bmp,refimgs/coinsinfountain.bmp,0.287434073,5,60.2039623,0.712565927,84.48897154,0.287434073,,,,,coinsinfountain.bmp
fastfading/img2.bmp,refimgs/coinsinfountain.bmp,0.310226776,5,58.27823033,0.689773224,84.48897154,0.310226776,,,,,coinsinfountain.bmp
fastfading/img3.bmp,refimgs/coinsinfountain.bmp,0.325955181,5,56.94935356,0.674044819,84.48897154,0.325955181,,,,,coinsinfountain.bmp
fastfading/img4.bmp,refimgs/coinsinfountain.bmp,0.660203426,5,28.70906308,0.339796574,84.48897154,0.660203426,,,,,coinsinfountain.bmp
fastfading/img5.bmp,refimgs/coinsinfountain.bmp,0.716005931,5,23.99436678,0.283994069,84.48897154,0.716005931,,,,,coinsinfountain.bmp
fastfading/img6.bmp,refimgs/ocean.bmp,0.382511932,5,52.17093178,0.617488068,84.48897154,0.382511932,,,,,ocean.bmp
fastfading/img7.bmp,refimgs/ocean.bmp,0.45420868,5,46.11334734,0.54579132,84.48897154,0.45420868,,,,,ocean.bmp
fastfading/img8.bmp,refimgs/ocean.bmp,0.236821962,5,64.48012752,0.763178038,84.48897154,0.236821962,,,,,ocean.bmp
fastfading/img9.bmp,refimgs/ocean.bmp,0.374556632,5,52.84306696,0.625443368,84.48897154,0.374556632,,,,,ocean.bmp
fastfading/img10.bmp,refimgs/ocean.bmp,0.764693813,5,19.88077777,0.235306187,84.48897154,0.764693813,,,,,ocean.bmp
fastfading/img11.bmp,refimgs/statue.bmp,0.311640754,5,58.15876473,0.688359246,84.48897154,0.311640754,,,,,statue.bmp
fastfading/img12.bmp,refimgs/statue.bmp,0.489744514,5,43.11096126,0.510255486,84.48897154,0.489744514,,,,,statue.bmp
fastfading/img13.bmp,refimgs/statue.bmp,0.732408573,5,22.6085245,0.267591427,84.48897154,0.732408573,,,,,statue.bmp
fastfading/img14.bmp,refimgs/statue.bmp,0.670337642,5,27.85283357,0.329662358,84.48897154,0.670337642,,,,,statue.bmp
fastfading/img15.bmp,refimgs/statue.bmp,0.730759614,5,22.74784333,0.269240386,84.48897154,0.730759614,,,,,statue.bmp
fastfading/img16.bmp,refimgs/dancers.bmp,0.355966988,5,54.41368683,0.644033012,84.48897154,0.355966988,,,,,dancers.bmp
fastfading/img17.bmp,refimgs/dancers.bmp,0.433654439,5,47.84995396,0.566345561,84.48897154,0.433654439,,,,,dancers.bmp
fastfading/img18.bmp,refimgs/dancers.bmp,0.251328271,5,63.25450438,0.748671729,84.48897154,0.251328271,,,,,dancers.bmp
fastfading/img19.bmp,refimgs/dancers.bmp,0.518410132,5,40.68903263,0.481589868,84.48897154,0.518410132,,,,,dancers.bmp
fastfading/img20.bmp,refimgs/dancers.bmp,0.654265206,5,29.21077713,0.345734794,84.48897154,0.654265206,,,,,dancers.bmp
fastfading/img21.bmp,refimgs/paintedhouse.bmp,0.269583337,5,61.71215264,0.730416663,84.48897154,0.269583337,,,,,paintedhouse.bmp
fastfading/img22.bmp,refimgs/paintedhouse.bmp,0.3781472,5,52.53970356,0.6218528,84.48897154,0.3781472,,,,,paintedhouse.bmp
fastfading/img23.bmp,refimgs/paintedhouse.bmp,0.48487034,5,43.5227752,0.51512966,84.48897154,0.48487034,,,,,paintedhouse.bmp
fastfading/img24.bmp,refimgs/paintedhouse.bmp,0.433241659,5,47.88482938,0.566758341,84.48897154,0.433241659,,,,,paintedhouse.bmp
fastfading/img25.bmp,refimgs/paintedhouse.bmp,0.711991408,5,24.33354975,0.288008592,84.48897154,0.711991408,,,,,paintedhouse.bmp
fastfading/img26.bmp,refimgs/stream.bmp,0.347252349,5,55.14997768,0.652747651,84.48897154,0.347252349,,,,,stream.bmp
fastfading/img27.bmp,refimgs/stream.bmp,0.731066047,5,22.72195309,0.268933953,84.48897154,0.731066047,,,,,stream.bmp
fastfading/img28.bmp,refimgs/stream.bmp,0.697458474,5,25.56142235,0.302541526,84.48897154,0.697458474,,,,,stream.bmp
fastfading/img29.bmp,refimgs/stream.bmp,0.695082666,5,25.76215199,0.304917334,84.48897154,0.695082666,,,,,stream.bmp
fastfading/img30.bmp,refimgs/stream.bmp,0.755500075,5,20.65754723,0.244499925,84.48897154,0.755500075,,,,,stream.bmp
fastfading/img31.bmp,refimgs/bikes.bmp,0.123845628,5,74.02538179,0.876154372,84.48897154,0.123845628,,,,,bikes.bmp
fastfading/img32.bmp,refimgs/bikes.bmp,0.447355738,5,46.69234531,0.552644262,84.48897154,0.447355738,,,,,bikes.bmp
fastfading/img33.bmp,refimgs/bikes.bmp,0.578708069,5,35.594522,0.421291931,84.48897154,0.578708069,,,,,bikes.bmp
fastfading/img34.bmp,refimgs/bikes.bmp,0.733050476,5,22.55429071,0.266949524,84.48897154,0.733050476,,,,,bikes.bmp
fastfading/img35.bmp,refimgs/bikes.bmp,0.471121153,5,44.68442987,0.528878847,84.48897154,0.471121153,,,,,bikes.bmp
fastfading/img36.bmp,refimgs/flowersonih35.bmp,0.431175708,5,48.05937946,0.568824292,84.48897154,0.431175708,,,,,flowersonih35.bmp
fastfading/img37.bmp,refimgs/flowersonih35.bmp,0.150813865,5,71.74686317,0.849186135,84.48897154,0.150813865,,,,,flowersonih35.bmp
fastfading/img38.bmp,refimgs/flowersonih35.bmp,0.595554035,5,34.17122364,0.404445965,84.48897154,0.595554035,,,,,flowersonih35.bmp
fastfading/img39.bmp,refimgs/flowersonih35.bmp,0.573612778,5,36.02501785,0.426387222,84.48897154,0.573612778,,,,,flowersonih35.bmp
fastfading/img40.bmp,refimgs/flowersonih35.bmp,0.693156012,5,25.92493301,0.306843989,84.48897154,0.693156011,,,,,flowersonih35.bmp
fastfading/img41.bmp,refimgs/parrots.bmp,0.478464336,5,44.06401187,0.521535664,84.48897154,0.478464336,,,,,parrots.bmp
fastfading/img42.bmp,refimgs/parrots.bmp,0.407076453,5,50.09550072,0.592923547,84.48897154,0.407076453,,,,,parrots.bmp
fastfading/img43.bmp,refimgs/parrots.bmp,0.755486787,5,20.65866991,0.244513213,84.48897154,0.755486787,,,,,parrots.bmp
fastfading/img44.bmp,refimgs/parrots.bmp,0.663547191,5,28.42655184,0.336452809,84.48897154,0.663547191,,,,,parrots.bmp
fastfading/img45.bmp,refimgs/parrots.bmp,0.782400561,5,18.38475281,0.217599439,84.48897154,0.782400561,,,,,parrots.bmp
fastfading/img46.bmp,refimgs/studentsculpture.bmp,0.228958818,5,65.14447651,0.771041182,84.48897154,0.228958818,,,,,studentsculpture.bmp
fastfading/img47.bmp,refimgs/studentsculpture.bmp,0.127995916,5,73.67472823,0.872004084,84.48897154,0.127995916,,,,,studentsculpture.bmp
fastfading/img48.bmp,refimgs/studentsculpture.bmp,0.415196755,5,49.4094247,0.584803245,84.48897154,0.415196755,,,,,studentsculpture.bmp
fastfading/img49.bmp,refimgs/studentsculpture.bmp,0.714009683,5,24.16302779,0.285990317,84.48897154,0.714009683,,,,,studentsculpture.bmp
fastfading/img50.bmp,refimgs/studentsculpture.bmp,0.7062721,5,24.81676818,0.2937279,84.48897154,0.7062721,,,,,studentsculpture.bmp
fastfading/img51.bmp,refimgs/building2.bmp,0.225297251,5,65.45383852,0.774702749,84.48897154,0.225297251,,,,,building2.bmp
fastfading/img52.bmp,refimgs/building2.bmp,0.103363557,5,75.75589095,0.896636444,84.48897154,0.103363556,,,,,building2.bmp
fastfading/img53.bmp,refimgs/building2.bmp,0.469256332,5,44.84198669,0.530743668,84.48897154,0.469256332,,,,,building2.bmp
fastfading/img54.bmp,refimgs/building2.bmp,0.728872452,5,22.90728765,0.271127548,84.48897154,0.728872452,,,,,building2.bmp
fastfading/img55.bmp,refimgs/building2.bmp,0.695306397,5,25.74324918,0.304693603,84.48897154,0.695306397,,,,,building2.bmp
fastfading/img56.bmp,refimgs/plane.bmp,0.466119866,5,45.10698347,0.533880134,84.48897154,0.466119866,,,,,plane.bmp
fastfading/img57.bmp,refimgs/plane.bmp,0.2864208,5,60.28957268,0.7135792,84.48897154,0.2864208,,,,,plane.bmp
fastfading/img58.bmp,refimgs/plane.bmp,0.149343116,5,71.87112529,0.850656884,84.48897154,0.149343116,,,,,plane.bmp
fastfading/img59.bmp,refimgs/plane.bmp,0.740366787,5,21.93614318,0.259633213,84.48897154,0.740366787,,,,,plane.bmp
fastfading/img60.bmp,refimgs/plane.bmp,0.706650452,5,24.7848016,0.293349548,84.48897154,0.706650452,,,,,plane.bmp
fastfading/img61.bmp,refimgs/woman.bmp,0.287627594,5,60.18761196,0.712372406,84.48897154,0.287627594,,,,,woman.bmp
fastfading/img62.bmp,refimgs/woman.bmp,0.301249315,5,59.03672673,0.698750685,84.48897154,0.301249315,,,,,woman.bmp
fastfading/img63.bmp,refimgs/woman.bmp,0.665840995,5,28.23275064,0.334159005,84.48897154,0.665840995,,,,,woman.bmp
fastfading/img64.bmp,refimgs/woman.bmp,0.735500974,5,22.34725068,0.264499026,84.48897154,0.735500974,,,,,woman.bmp
fastfading/img65.bmp,refimgs/woman.bmp,0.204198674,5,67.2364356,0.795801326,84.48897154,0.204198674,,,,,woman.bmp
fastfading/img66.bmp,refimgs/buildings.bmp,0.400886921,5,50.6184479,0.599113079,84.48897154,0.400886921,,,,,buildings.bmp
fastfading/img67.bmp,refimgs/buildings.bmp,0.303419007,5,58.85341168,0.696580993,84.48897154,0.303419007,,,,,buildings.bmp
fastfading/img68.bmp,refimgs/buildings.bmp,0.331095198,5,56.51507879,0.668904802,84.48897154,0.331095198,,,,,buildings.bmp
fastfading/img69.bmp,refimgs/buildings.bmp,0.191501685,5,68.30919109,0.808498315,84.48897154,0.191501685,,,,,buildings.bmp
fastfading/img70.bmp,refimgs/buildings.bmp,0.749476441,5,21.16647786,0.250523559,84.48897154,0.749476441,,,,,buildings.bmp
fastfading/img71.bmp,refimgs/house.bmp,0.135972686,5,73.00077914,0.864027314,84.48897154,0.135972686,,,,,house.bmp
fastfading/img72.bmp,refimgs/house.bmp,0.650240157,5,29.5508494,0.349759843,84.48897154,0.650240157,,,,,house.bmp
fastfading/img73.bmp,refimgs/house.bmp,0.55361204,5,37.71485968,0.44638796,84.48897154,0.55361204,,,,,house.bmp
fastfading/img74.bmp,refimgs/house.bmp,0.729165358,5,22.88254039,0.270834642,84.48897154,0.729165358,,,,,house.bmp
fastfading/img75.bmp,refimgs/house.bmp,0.730121248,5,22.80177818,0.269878752,84.48897154,0.730121248,,,,,house.bmp
fastfading/img76.bmp,refimgs/rapids.bmp,0.135754364,5,73.01922494,0.864245636,84.48897154,0.135754364,,,,,rapids.bmp
fastfading/img77.bmp,refimgs/rapids.bmp,0.486987083,5,43.34393378,0.513012917,84.48897154,0.486987083,,,,,rapids.bmp
fastfading/img78.bmp,refimgs/rapids.bmp,0.492436918,5,42.88348282,0.507563082,84.48897154,0.492436918,,,,,rapids.bmp
fastfading/img79.bmp,refimgs/rapids.bmp,0.416720979,5,49.28064464,0.583279021,84.48897154,0.416720979,,,,,rapids.bmp
fastfading/img80.bmp,refimgs/rapids.bmp,0.758824228,5,20.37669296,0.241175772,84.48897154,0.758824228,,,,,rapids.bmp
fastfading/img81.bmp,refimgs/womanhat.bmp,0.471254115,5,44.67319601,0.528745885,84.48897154,0.471254115,,,,,womanhat.bmp
fastfading/img82.bmp,refimgs/womanhat.bmp,0.521239365,5,40.44999366,0.478760635,84.48897154,0.521239365,,,,,womanhat.bmp
fastfading/img83.bmp,refimgs/womanhat.bmp,0.638395047,5,30.55163058,0.361604953,84.48897154,0.638395047,,,,,womanhat.bmp
fastfading/img84.bmp,refimgs/womanhat.bmp,0.674555332,5,27.49648527,0.325444668,84.48897154,0.674555332,,,,,womanhat.bmp
fastfading/img85.bmp,refimgs/womanhat.bmp,0.431913806,5,47.99701824,0.568086194,84.48897154,0.431913806,,,,,womanhat.bmp
fastfading/img86.bmp,refimgs/caps.bmp,0.183237917,5,69.00738835,0.816762083,84.48897154,0.183237917,,,,,caps.bmp
fastfading/img87.bmp,refimgs/caps.bmp,0.289192602,5,60.05538598,0.710807398,84.48897154,0.289192602,,,,,caps.bmp
fastfading/img88.bmp,refimgs/caps.bmp,0.39981593,5,50.70893478,0.60018407,84.48897154,0.39981593,,,,,caps.bmp
fastfading/img89.bmp,refimgs/caps.bmp,0.592222194,5,34.45272742,0.407777806,84.48897154,0.592222194,,,,,caps.bmp
fastfading/img90.bmp,refimgs/caps.bmp,0.497098444,5,42.48963528,0.502901556,84.48897154,0.497098444,,,,,caps.bmp
fastfading/img91.bmp,refimgs/lighthouse.bmp,0.424424285,5,48.62980021,0.575575715,84.48897154,0.424424285,,,,,lighthouse.bmp
fastfading/img92.bmp,refimgs/lighthouse.bmp,0.248193465,5,63.51936094,0.751806535,84.48897154,0.248193465,,,,,lighthouse.bmp
fastfading/img93.bmp,refimgs/lighthouse.bmp,0.542761185,5,38.63163726,0.457238815,84.48897154,0.542761185,,,,,lighthouse.bmp
fastfading/img94.bmp,refimgs/lighthouse.bmp,0.486824615,5,43.35766049,0.513175385,84.48897154,0.486824615,,,,,lighthouse.bmp
fastfading/img95.bmp,refimgs/lighthouse.bmp,0.404747966,5,50.29223218,0.595252034,84.48897154,0.404747966,,,,,lighthouse.bmp
fastfading/img96.bmp,refimgs/sailing1.bmp,0.149034057,5,71.89723737,0.850965943,84.48897154,0.149034057,,,,,sailing1.bmp
fastfading/img97.bmp,refimgs/sailing1.bmp,0.318058116,5,57.61656847,0.681941885,84.48897154,0.318058115,,,,,sailing1.bmp
fastfading/img98.bmp,refimgs/sailing1.bmp,0.661906717,5,28.56515376,0.338093283,84.48897154,0.661906717,,,,,sailing1.bmp
fastfading/img99.bmp,refimgs/sailing1.bmp,0.392439447,5,51.33216625,0.607560553,84.48897154,0.392439447,,,,,sailing1.bmp
fastfading/img100.bmp,refimgs/sailing1.bmp,0.362580345,5,53.8549311,0.637419655,84.48897154,0.362580345,,,,,sailing1.bmp
fastfading/img101.bmp,refimgs/carnivaldolls.bmp,0.389282273,5,51.59891269,0.610717727,84.48897154,0.389282273,,,,,carnivaldolls.bmp
fastfading/img102.bmp,refimgs/carnivaldolls.bmp,0.545647557,5,38.38777059,0.454352443,84.48897154,0.545647557,,,,,carnivaldolls.bmp
fastfading/img103.bmp,refimgs/carnivaldolls.bmp,0.342709453,5,55.53380232,0.657290547,84.48897154,0.342709453,,,,,carnivaldolls.bmp
fastfading/img104.bmp,refimgs/carnivaldolls.bmp,0.739730026,5,21.98994243,0.260269974,84.48897154,0.739730026,,,,,carnivaldolls.bmp
fastfading/img105.bmp,refimgs/carnivaldolls.bmp,0.716880807,5,23.92044941,0.283119193,84.48897154,0.716880807,,,,,carnivaldolls.bmp
fastfading/img106.bmp,refimgs/lighthouse2.bmp,0.362919959,5,53.82623745,0.637080041,84.48897154,0.362919959,,,,,lighthouse2.bmp
fastfading/img107.bmp,refimgs/lighthouse2.bmp,0.413194796,5,49.57856814,0.586805204,84.48897154,0.413194796,,,,,lighthouse2.bmp
fastfading/img108.bmp,refimgs/lighthouse2.bmp,0.425807841,5,48.51290495,0.574192159,84.48897154,0.425807841,,,,,lighthouse2.bmp
fastfading/img109.bmp,refimgs/lighthouse2.bmp,0.594320935,5,34.27540696,0.405679065,84.48897154,0.594320935,,,,,lighthouse2.bmp
fastfading/img110.bmp,refimgs/lighthouse2.bmp,0.741255191,5,21.86108278,0.258744809,84.48897154,0.741255191,,,,,lighthouse2.bmp
fastfading/img111.bmp,refimgs/sailing2.bmp,0.433435186,5,47.86847842,0.566564814,84.48897154,0.433435186,,,,,sailing2.bmp
fastfading/img112.bmp,refimgs/sailing2.bmp,0.326177715,5,56.93055184,0.673822285,84.48897154,0.326177715,,,,,sailing2.bmp
fastfading/img113.bmp,refimgs/sailing2.bmp,0.43271611,5,47.92923241,0.56728389,84.48897154,0.43271611,,,,,sailing2.bmp
fastfading/img114.bmp,refimgs/sailing2.bmp,0.574865739,5,35.9191565,0.425134261,84.48897154,0.574865739,,,,,sailing2.bmp
fastfading/img115.bmp,refimgs/sailing2.bmp,0.606687083,5,33.23060383,0.393312917,84.48897154,0.606687083,,,,,sailing2.bmp
fastfading/img116.bmp,refimgs/cemetry.bmp,0.11420108,5,74.84023977,0.88579892,84.48897154,0.11420108,,,,,cemetry.bmp
fastfading/img117.bmp,refimgs/cemetry.bmp,0.271213776,5,61.57439856,0.728786224,84.48897154,0.271213776,,,,,cemetry.bmp
fastfading/img118.bmp,refimgs/cemetry.bmp,0.390336757,5,51.5098204,0.609663243,84.48897154,0.390336757,,,,,cemetry.bmp
fastfading/img119.bmp,refimgs/cemetry.bmp,0.74854106,5,21.24550719,0.25145894,84.48897154,0.74854106,,,,,cemetry.bmp
fastfading/img120.bmp,refimgs/cemetry.bmp,0.212804136,5,66.50936891,0.787195864,84.48897154,0.212804136,,,,,cemetry.bmp
fastfading/img121.bmp,refimgs/manfishing.bmp,0.393982272,5,51.20181454,0.606017728,84.48897154,0.393982272,,,,,manfishing.bmp
fastfading/img122.bmp,refimgs/manfishing.bmp,0.340093311,5,55.75483745,0.659906689,84.48897154,0.340093311,,,,,manfishing.bmp
fastfading/img123.bmp,refimgs/manfishing.bmp,0.523074406,5,40.29495291,0.476925594,84.48897154,0.523074406,,,,,manfishing.bmp
fastfading/img124.bmp,refimgs/manfishing.bmp,0.702759254,5,25.11356489,0.297240745,84.48897154,0.702759255,,,,,manfishing.bmp
fastfading/img125.bmp,refimgs/manfishing.bmp,0.751284203,5,21.0137419,0.248715797,84.48897154,0.751284203,,,,,manfishing.bmp
fastfading/img126.bmp,refimgs/sailing3.bmp,0.307671427,5,58.4941291,0.692328573,84.48897154,0.307671427,,,,,sailing3.bmp
fastfading/img127.bmp,refimgs/sailing3.bmp,0.661371954,5,28.61033537,0.338628046,84.48897154,0.661371954,,,,,sailing3.bmp
fastfading/img128.bmp,refimgs/sailing3.bmp,0.661261013,5,28.61970866,0.338738987,84.48897154,0.661261013,,,,,sailing3.bmp
fastfading/img129.bmp,refimgs/sailing3.bmp,0.743891345,5,21.63835686,0.256108655,84.48897154,0.743891345,,,,,sailing3.bmp
fastfading/img130.bmp,refimgs/sailing3.bmp,0.741278707,5,21.859096,0.258721294,84.48897154,0.741278706,,,,,sailing3.bmp
fastfading/img131.bmp,refimgs/churchandcapitol.bmp,0.088983976,5,76.9708069,0.911016024,84.48897154,0.088983976,,,,,churchandcapitol.bmp
fastfading/img132.bmp,refimgs/churchandcapitol.bmp,0.112290749,5,75.00164168,0.887709251,84.48897154,0.112290749,,,,,churchandcapitol.bmp
fastfading/img133.bmp,refimgs/churchandcapitol.bmp,0.703637739,5,25.03934265,0.296362261,84.48897154,0.703637739,,,,,churchandcapitol.bmp
fastfading/img134.bmp,refimgs/churchandcapitol.bmp,0.688308058,5,26.33453159,0.311691942,84.48897154,0.688308058,,,,,churchandcapitol.bmp
fastfading/img135.bmp,refimgs/churchandcapitol.bmp,0.538474972,5,38.99377495,0.461525028,84.48897154,0.538474972,,,,,churchandcapitol.bmp
fastfading/img136.bmp,refimgs/monarch.bmp,0.358756115,5,54.17803636,0.641243885,84.48897154,0.358756115,,,,,monarch.bmp
fastfading/img137.bmp,refimgs/monarch.bmp,0.471845758,5,44.6232087,0.528154242,84.48897154,0.471845758,,,,,monarch.bmp
fastfading/img138.bmp,refimgs/monarch.bmp,0.618971141,5,32.19273642,0.381028859,84.48897154,0.618971141,,,,,monarch.bmp
fastfading/img139.bmp,refimgs/monarch.bmp,0.757204266,5,20.51356186,0.242795734,84.48897154,0.757204266,,,,,monarch.bmp
fastfading/img140.bmp,refimgs/monarch.bmp,0.741066515,5,21.87702387,0.258933485,84.48897154,0.741066515,,,,,monarch.bmp
fastfading/img141.bmp,refimgs/sailing4.bmp,0.31604969,5,57.7862583,0.68395031,84.48897154,0.31604969,,,,,sailing4.bmp
fastfading/img142.bmp,refimgs/sailing4.bmp,0.444039936,5,46.97249402,0.555960064,84.48897154,0.444039936,,,,,sailing4.bmp
fastfading/img143.bmp,refimgs/sailing4.bmp,0.56444888,5,36.79926614,0.43555112,84.48897154,0.56444888,,,,,sailing4.bmp
fastfading/img144.bmp,refimgs/sailing4.bmp,0.420710529,5,48.94357165,0.579289471,84.48897154,0.420710529,,,,,sailing4.bmp
fastfading/img145.bmp,refimgs/sailing4.bmp,0.573120553,5,36.06660549,0.426879447,84.48897154,0.573120553,,,,,sailing4.bmp
fastfading/img146.bmp,refimgs/coinsinfountain.bmp,1,5,0,0,84.48897154,1,,,,,coinsinfountain.bmp
fastfading/img147.bmp,refimgs/ocean.bmp,1,5,0,0,84.48897154,1,,,,,ocean.bmp
fastfading/img148.bmp,refimgs/statue.bmp,1,5,0,0,84.48897154,1,,,,,statue.bmp
fastfading/img149.bmp,refimgs/dancers.bmp,1,5,0,0,84.48897154,1,,,,,dancers.bmp
fastfading/img150.bmp,refimgs/paintedhouse.bmp,1,5,0,0,84.48897154,1,,,,,paintedhouse.bmp
fastfading/img151.bmp,refimgs/stream.bmp,1,5,0,0,84.48897154,1,,,,,stream.bmp
fastfading/img152.bmp,refimgs/bikes.bmp,1,5,0,0,84.48897154,1,,,,,bikes.bmp
fastfading/img153.bmp,refimgs/flowersonih35.bmp,1,5,0,0,84.48897154,1,,,,,flowersonih35.bmp
fastfading/img154.bmp,refimgs/parrots.bmp,1,5,0,0,84.48897154,1,,,,,parrots.bmp
fastfading/img155.bmp,refimgs/studentsculpture.bmp,1,5,0,0,84.48897154,1,,,,,studentsculpture.bmp
fastfading/img156.bmp,refimgs/building2.bmp,1,5,0,0,84.48897154,1,,,,,building2.bmp
fastfading/img157.bmp,refimgs/plane.bmp,1,5,0,0,84.48897154,1,,,,,plane.bmp
fastfading/img158.bmp,refimgs/woman.bmp,1,5,0,0,84.48897154,1,,,,,woman.bmp
fastfading/img159.bmp,refimgs/buildings.bmp,1,5,0,0,84.48897154,1,,,,,buildings.bmp
fastfading/img160.bmp,refimgs/house.bmp,1,5,0,0,84.48897154,1,,,,,house.bmp
fastfading/img161.bmp,refimgs/rapids.bmp,1,5,0,0,84.48897154,1,,,,,rapids.bmp
fastfading/img162.bmp,refimgs/womanhat.bmp,1,5,0,0,84.48897154,1,,,,,womanhat.bmp
fastfading/img163.bmp,refimgs/caps.bmp,1,5,0,0,84.48897154,1,,,,,caps.bmp
fastfading/img164.bmp,refimgs/lighthouse.bmp,1,5,0,0,84.48897154,1,,,,,lighthouse.bmp
fastfading/img165.bmp,refimgs/sailing1.bmp,1,5,0,0,84.48897154,1,,,,,sailing1.bmp
fastfading/img166.bmp,refimgs/carnivaldolls.bmp,1,5,0,0,84.48897154,1,,,,,carnivaldolls.bmp
fastfading/img167.bmp,refimgs/lighthouse2.bmp,1,5,0,0,84.48897154,1,,,,,lighthouse2.bmp
fastfading/img168.bmp,refimgs/sailing2.bmp,1,5,0,0,84.48897154,1,,,,,sailing2.bmp
fastfading/img169.bmp,refimgs/cemetry.bmp,1,5,0,0,84.48897154,1,,,,,cemetry.bmp
fastfading/img170.bmp,refimgs/manfishing.bmp,1,5,0,0,84.48897154,1,,,,,manfishing.bmp
fastfading/img171.bmp,refimgs/sailing3.bmp,1,5,0,0,84.48897154,1,,,,,sailing3.bmp
fastfading/img172.bmp,refimgs/churchandcapitol.bmp,1,5,0,0,84.48897154,1,,,,,churchandcapitol.bmp
fastfading/img173.bmp,refimgs/monarch.bmp,1,5,0,0,84.48897154,1,,,,,monarch.bmp
fastfading/img174.bmp,refimgs/sailing4.bmp,1,5,0,0,84.48897154,1,,,,,sailing4.bmp
